531, 34.3288, 33.847, 32616, 527, 647, 38, 11728
3740, 201.0023, -64.5358, 32630, 3759, 201, 71, 11766
3759, 202.2823, -64.6758, 32630, 3740, 200, 65, 11837
552, 36.104, 50.0064, 32909, 541, 411, 38, 11902
4386, 238.7193, -60.7437, 32921, 4393, 204, 55, 11940
4393, 238.8844, -60.178, 32921, 4386, 203, 53, 11995
5565, 298.8083, -59.1958, 33081, 5536, 603, 32, 12048
3508, 186.8533, -63.789, 33186, 3535, 361, 101, 12080
1457, 83.8454, -5.4161, 33274, 1458, 256, 73, 12181
2374, 122.7948, -48.462, 33321, 2369, 407, 83, 12254
2539, 130.3306, -78.9632, 33510, 2564, 210, 32, 12337
2564, 131.4792, -79.504, 33510, 2539, 209, 32, 12369
2392, 123.4929, -36.3222, 33595, 2400, 137, 75, 12401
2182, 114.6357, -38.7816, 33766, 2206, 129, 85, 12476
1071, 66.0245, 17.444, 33795, 1078, 354, 69, 12561
6283, 336.965, 4.6943, 33812, 6295, 535, 26, 12630
5284, 284.7359, 32.6896, 33928, 5291, 833, 47, 12656
4268, 232.6685, -16.6095, 34004, 4276, 1207, 31, 12703
824, 52.5457, 59.3657, 34074, 815, 1054, 33, 12734
4392, 238.8773, 42.5663, 34262, 4384, 436, 34, 12767
1313, 78.0936, 73.9466, 34327, 1267, 156, 27, 12801
1113, 67.7802, 15.1048, 34435, 1110, 36, 73, 12828
4023, 219.0791, -46.2454, 34488, 4036, 222, 65, 12901
4036, 219.794, -46.5854, 34488, 4023, 221, 66, 12966
1464, 84.0534, -1.2019, 34551, 1448, 49, 76, 13032
1821, 99.0952, -18.6598, 34599, 1823, 1028, 58, 13108
196, 12.073, 7.2999, 34664, 191, 669, 24, 13166
231, 14.1774, 60.7167, 34670, 214, 344, 54, 13190
5244, 283.5424, -22.7449, 34737, 5259, 228, 49, 13244
5259, 284.0028, -23.1738, 34737, 5244, 227, 52, 13293
2131, 112.2704, -31.4562, 34806, 2146, 813, 84, 13345
